Lineup 1,Team 1,GP 1,MIN 1,OFFRTG 1,DEFRTG 1,NETRTG 1,Lineup 2,Team 2,GP 2,MIN 2,OFFRTG 2,DEFRTG 2,NETRTG 2,Common Players,Player Removed,Player Added,OFFRTG Difference,DEFRTG Difference,NETRTG Difference,Substituted Minutes
K. Towns - O. Anunoby - J. Hart - M. Bridges - M. McBride,NYK,13,37,117.1,112.7,4.4,K. Towns - J. Hart - M. Bridges - J. Brunson - M. McBride,NYK,15,35,119.0,102.5,16.5,"K. Towns, J. Hart, M. Bridges, M. McBride",O. Anunoby,J. Brunson,1.9000000000000057,-10.200000000000003,12.1,2
K. Towns - O. Anunoby - J. Hart - M. Bridges - M. McBride,NYK,13,37,117.1,112.7,4.4,K. Towns - C. Payne - O. Anunoby - J. Hart - M. Bridges,NYK,4,34,119.4,118.3,1.1,"K. Towns, J. Hart, M. Bridges, O. Anunoby",M. McBride,C. Payne,2.3000000000000114,5.599999999999994,-3.3000000000000003,3
K. Towns - O. Anunoby - J. Hart - M. Bridges - M. McBride,NYK,13,37,117.1,112.7,4.4,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. McBride,NYK,16,34,123.7,114.5,9.2,"K. Towns, M. Bridges, M. McBride, O. Anunoby",J. Hart,J. Brunson,6.6000000000000085,1.7999999999999972,4.799999999999999,3
L. James - A. Davis - R. Hachimura - A. Reaves - D. Knecht,LAL,8,37,101.3,127.3,-26.0,A. Davis - R. Hachimura - A. Reaves - M. Christie - D. Knecht,LAL,9,34,145.6,126.5,19.1,"A. Reaves, A. Davis, D. Knecht, R. Hachimura",L. James,M. Christie,44.3,-0.7999999999999972,45.1,3
L. James - A. Davis - R. Hachimura - A. Reaves - D. Knecht,LAL,8,37,101.3,127.3,-26.0,L. James - A. Davis - D. Russell - R. Hachimura - D. Knecht,LAL,3,33,85.1,121.5,-36.5,"A. Davis, L. James, D. Knecht, R. Hachimura",A. Reaves,D. Russell,-16.200000000000003,-5.799999999999997,-10.5,4
L. James - A. Davis - R. Hachimura - A. Reaves - D. Knecht,LAL,8,37,101.3,127.3,-26.0,L. James - A. Davis - D. Russell - A. Reaves - D. Knecht,LAL,9,29,122.7,124.1,-1.4,"A. Reaves, A. Davis, L. James, D. Knecht",R. Hachimura,D. Russell,21.400000000000006,-3.200000000000003,24.6,8
L. James - A. Davis - R. Hachimura - A. Reaves - D. Knecht,LAL,8,37,101.3,127.3,-26.0,L. James - A. Davis - R. Hachimura - G. Vincent - D. Knecht,LAL,4,28,133.3,110.0,23.3,"A. Davis, L. James, D. Knecht, R. Hachimura",A. Reaves,G. Vincent,32.000000000000014,-17.299999999999997,49.3,9
B. Lopez - D. Lillard - K. Middleton - B. Portis - G. Trent Jr.,MIL,7,36,109.0,127.3,-18.3,B. Lopez - D. Lillard - K. Middleton - G. Antetokounmpo - G. Trent Jr.,MIL,7,28,112.1,89.1,23.1,"G. Trent Jr., B. Lopez, D. Lillard, K. Middleton",B. Portis,G. Antetokounmpo,3.0999999999999943,-38.2,41.400000000000006,8
F. VanVleet - D. Brooks - J. Green - J. Tate - A. Sengun,HOU,6,36,118.7,98.8,19.9,F. VanVleet - D. Brooks - J. Green - A. Sengun - T. Eason,HOU,15,35,112.0,125.0,-13.0,"D. Brooks, J. Green, A. Sengun, F. VanVleet",J. Tate,T. Eason,-6.700000000000003,26.200000000000003,-32.9,1
J. Hart - M. Bridges - J. Brunson - M. McBride - J. Sims,NYK,11,36,115.7,132.4,-16.7,K. Towns - J. Hart - M. Bridges - J. Brunson - M. McBride,NYK,15,35,119.0,102.5,16.5,"J. Hart, J. Brunson, M. Bridges, M. McBride",J. Sims,K. Towns,3.299999999999997,-29.900000000000006,33.2,1
J. Hart - M. Bridges - J. Brunson - M. McBride - J. Sims,NYK,11,36,115.7,132.4,-16.7,J. Hart - M. Bridges - J. Brunson - P. Achiuwa - M. McBride,NYK,11,29,88.7,104.8,-16.1,"J. Hart, J. Brunson, M. Bridges, M. McBride",J. Sims,P. Achiuwa,-27.0,-27.60000000000001,0.5999999999999979,7
K. Towns - C. Payne - O. Anunoby - J. Hart - M. McBride,NYK,12,36,109.0,98.8,10.2,K. Towns - C. Payne - O. Anunoby - J. Hart - M. Bridges,NYK,4,34,119.4,118.3,1.1,"K. Towns, J. Hart, C. Payne, O. Anunoby",M. McBride,M. Bridges,10.400000000000006,19.5,-9.1,2
K. Towns - C. Payne - O. Anunoby - J. Hart - M. McBride,NYK,12,36,109.0,98.8,10.2,K. Towns - C. Payne - O. Anunoby - J. Hart - J. Brunson,NYK,8,33,135.7,110.0,25.7,"K. Towns, J. Hart, C. Payne, O. Anunoby",M. McBride,J. Brunson,26.69999999999999,11.200000000000003,15.5,3
S. Curry - D. Green - A. Wiggins - B. Hield - J. Kuminga,GSW,9,36,107.4,103.6,3.8,S. Curry - D. Green - B. Hield - G. Payton II - J. Kuminga,GSW,6,36,123.1,102.5,20.6,"B. Hield, D. Green, J. Kuminga, S. Curry",A. Wiggins,G. Payton II,15.699999999999989,-1.0999999999999943,16.8,0
S. Curry - D. Green - A. Wiggins - B. Hield - J. Kuminga,GSW,9,36,107.4,103.6,3.8,S. Curry - D. Green - A. Wiggins - J. Kuminga - T. Jackson-Davis,GSW,3,34,111.5,114.1,-2.6,"D. Green, J. Kuminga, A. Wiggins, S. Curry",B. Hield,T. Jackson-Davis,4.099999999999994,10.5,-6.4,2
S. Curry - D. Green - A. Wiggins - B. Hield - J. Kuminga,GSW,9,36,107.4,103.6,3.8,S. Curry - D. Green - A. Wiggins - B. Hield - G. Payton II,GSW,12,26,101.8,64.0,37.8,"B. Hield, D. Green, A. Wiggins, S. Curry",J. Kuminga,G. Payton II,-5.6000000000000085,-39.599999999999994,34.0,10
S. Curry - D. Green - B. Hield - G. Payton II - J. Kuminga,GSW,6,36,123.1,102.5,20.6,S. Curry - K. Looney - B. Hield - G. Payton II - J. Kuminga,GSW,11,30,120.6,104.5,16.1,"G. Payton II, B. Hield, J. Kuminga, S. Curry",D. Green,K. Looney,-2.5,2.0,-4.5,6
S. Curry - D. Green - B. Hield - G. Payton II - J. Kuminga,GSW,6,36,123.1,102.5,20.6,S. Curry - D. Green - A. Wiggins - B. Hield - G. Payton II,GSW,12,26,101.8,64.0,37.8,"G. Payton II, B. Hield, D. Green, S. Curry",J. Kuminga,A. Wiggins,-21.299999999999997,-38.5,17.199999999999996,10
T. Harris - M. Beasley - I. Stewart - M. Sasser - S. Fontecchio,DET,11,36,123.4,107.7,15.7,T. Harris - M. Beasley - I. Stewart - C. Cunningham - S. Fontecchio,DET,19,30,107.1,104.1,3.0,"S. Fontecchio, T. Harris, M. Beasley, I. Stewart",M. Sasser,C. Cunningham,-16.30000000000001,-3.6000000000000085,-12.7,6
F. VanVleet - D. Brooks - J. Green - A. Sengun - T. Eason,HOU,15,35,112.0,125.0,-13.0,D. Brooks - J. Green - A. Sengun - T. Eason - A. Thompson,HOU,9,28,140.0,103.1,36.9,"D. Brooks, T. Eason, J. Green, A. Sengun",F. VanVleet,A. Thompson,28.0,-21.900000000000006,49.9,7
F. VanVleet - D. Brooks - J. Green - A. Sengun - T. Eason,HOU,15,35,112.0,125.0,-13.0,F. VanVleet - D. Brooks - J. Green - T. Eason - A. Thompson,HOU,13,27,98.4,76.8,21.5,"T. Eason, J. Green, D. Brooks, F. VanVleet",A. Sengun,A. Thompson,-13.599999999999994,-48.2,34.5,8
J. Grant - A. Simons - D. Ayton - D. Avdija - S. Henderson,POR,9,35,108.3,111.1,-2.8,J. Grant - A. Simons - D. Ayton - D. Avdija - S. Sharpe,POR,4,26,122.2,140.0,-17.8,"D. Avdija, A. Simons, D. Ayton, J. Grant",S. Henderson,S. Sharpe,13.900000000000006,28.900000000000006,-15.0,9
J. Jackson Jr. - D. Bane - S. Pippen Jr. - Z. Edey - J. Wells,MEM,7,35,108.9,114.1,-5.2,L. Kennard - J. Jackson Jr. - D. Bane - Z. Edey - J. Wells,MEM,6,30,147.6,114.1,33.6,"D. Bane, J. Jackson Jr., Z. Edey, J. Wells",S. Pippen Jr.,L. Kennard,38.69999999999999,0.0,38.800000000000004,5
K. Towns - J. Hart - M. Bridges - J. Brunson - M. McBride,NYK,15,35,119.0,102.5,16.5,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. McBride,NYK,16,34,123.7,114.5,9.2,"K. Towns, J. Brunson, M. Bridges, M. McBride",J. Hart,O. Anunoby,4.700000000000003,12.0,-7.300000000000001,1
K. Towns - J. Hart - M. Bridges - J. Brunson - M. McBride,NYK,15,35,119.0,102.5,16.5,J. Hart - M. Bridges - J. Brunson - P. Achiuwa - M. McBride,NYK,11,29,88.7,104.8,-16.1,"J. Hart, J. Brunson, M. Bridges, M. McBride",K. Towns,P. Achiuwa,-30.299999999999997,2.299999999999997,-32.6,6
R. Westbrook - N. Jokić - J. Murray - J. Strawther - P. Watson,DEN,14,35,113.8,127.4,-13.6,R. Westbrook - N. Jokić - M. Porter Jr. - J. Strawther - P. Watson,DEN,18,30,114.3,111.0,3.3,"P. Watson, N. Jokić, J. Strawther, R. Westbrook",J. Murray,M. Porter Jr.,0.5,-16.400000000000006,16.9,5
R. Westbrook - N. Jokić - J. Murray - J. Strawther - P. Watson,DEN,14,35,113.8,127.4,-13.6,R. Westbrook - N. Jokić - J. Murray - C. Braun - P. Watson,DEN,13,27,130.6,117.5,13.2,"J. Murray, P. Watson, N. Jokić, R. Westbrook",J. Strawther,C. Braun,16.799999999999997,-9.900000000000006,26.799999999999997,8
T. Young - O. Okongwu - V. Krejčí - J. Johnson - D. Daniels,ATL,4,35,117.8,128.9,-11.1,T. Young - D. Hunter - O. Okongwu - V. Krejčí - D. Daniels,ATL,7,27,103.2,90.9,12.3,"T. Young, V. Krejčí, D. Daniels, O. Okongwu",J. Johnson,D. Hunter,-14.599999999999994,-38.0,23.4,8
A. Davis - R. Hachimura - A. Reaves - M. Christie - D. Knecht,LAL,9,34,145.6,126.5,19.1,A. Davis - R. Hachimura - G. Vincent - M. Christie - D. Knecht,LAL,9,30,77.8,111.9,-34.1,"A. Davis, R. Hachimura, D. Knecht, M. Christie",A. Reaves,G. Vincent,-67.8,-14.599999999999994,-53.2,4
I. Hartenstein - S. Gilgeous-Alexander - L. Dort - A. Wiggins - J. Williams,OKC,6,34,131.5,95.9,35.6,S. Gilgeous-Alexander - L. Dort - A. Wiggins - C. Holmgren - J. Williams,OKC,5,28,106.3,103.2,3.2,"S. Gilgeous-Alexander, A. Wiggins, L. Dort, J. Williams",I. Hartenstein,C. Holmgren,-25.200000000000003,7.299999999999997,-32.4,6
J. Grant - A. Simons - S. Sharpe - T. Camara - D. Clingan,POR,5,34,87.3,86.3,1.0,J. Grant - A. Simons - D. Avdija - T. Camara - D. Clingan,POR,3,31,125.8,77.6,48.1,"A. Simons, T. Camara, D. Clingan, J. Grant",S. Sharpe,D. Avdija,38.5,-8.700000000000003,47.1,3
J. Grant - A. Simons - S. Sharpe - T. Camara - D. Clingan,POR,5,34,87.3,86.3,1.0,J. Grant - A. Simons - D. Avdija - S. Sharpe - T. Camara,POR,7,26,123.5,111.3,12.2,"S. Sharpe, A. Simons, T. Camara, J. Grant",D. Clingan,D. Avdija,36.2,25.0,11.2,8
J. Holiday - J. Tatum - N. Queta - P. Pritchard - S. Hauser,BOS,9,34,95.7,120.3,-24.6,J. Holiday - J. Brown - N. Queta - P. Pritchard - S. Hauser,BOS,6,26,90.9,98.1,-7.2,"J. Holiday, S. Hauser, N. Queta, P. Pritchard",J. Tatum,J. Brown,-4.799999999999997,-22.200000000000003,17.400000000000002,8
J. Nurkić - T. Jones - D. Booker - R. O'Neale - R. Dunn,PHX,4,34,89.6,111.8,-22.2,K. Durant - J. Nurkić - T. Jones - D. Booker - R. Dunn,PHX,3,26,134.5,120.0,14.5,"T. Jones, D. Booker, J. Nurkić, R. Dunn",R. O'Neale,K. Durant,44.900000000000006,8.200000000000003,36.7,8
K. Towns - C. Payne - M. Bridges - P. Achiuwa - M. McBride,NYK,11,34,111.0,111.0,0.0,K. Towns - C. Payne - L. Shamet - P. Achiuwa - M. McBride,NYK,8,26,105.1,124.1,-19.0,"K. Towns, C. Payne, M. McBride, P. Achiuwa",M. Bridges,L. Shamet,-5.900000000000006,13.099999999999994,-19.0,8
K. Towns - C. Payne - O. Anunoby - J. Hart - M. Bridges,NYK,4,34,119.4,118.3,1.1,K. Towns - C. Payne - O. Anunoby - J. Hart - J. Brunson,NYK,8,33,135.7,110.0,25.7,"K. Towns, J. Hart, C. Payne, O. Anunoby",M. Bridges,J. Brunson,16.299999999999983,-8.299999999999997,24.599999999999998,1
T. Harris - M. Beasley - I. Stewart - C. Cunningham - J. Ivey,DET,13,34,80.8,101.3,-20.5,T. Harris - M. Beasley - I. Stewart - C. Cunningham - S. Fontecchio,DET,19,30,107.1,104.1,3.0,"C. Cunningham, T. Harris, M. Beasley, I. Stewart",J. Ivey,S. Fontecchio,26.299999999999997,2.799999999999997,23.5,4
T. McConnell - M. Turner - O. Toppin - T. Haliburton - B. Mathurin,IND,18,34,116.0,114.3,1.8,T. McConnell - M. Turner - P. Siakam - T. Haliburton - B. Mathurin,IND,13,32,116.9,126.9,-10.0,"M. Turner, T. Haliburton, T. McConnell, B. Mathurin",O. Toppin,P. Siakam,0.9000000000000057,12.600000000000009,-11.8,2
C. LeVert - J. Allen - M. Strus - D. Garland - D. Wade,CLE,10,33,115.2,98.6,16.5,C. LeVert - J. Allen - D. Garland - T. Jerome - D. Wade,CLE,17,29,133.8,97.1,36.8,"D. Garland, C. LeVert, J. Allen, D. Wade",M. Strus,T. Jerome,18.60000000000001,-1.5,20.299999999999997,4
C. LeVert - J. Allen - M. Strus - D. Garland - D. Wade,CLE,10,33,115.2,98.6,16.5,C. LeVert - G. Niang - J. Allen - M. Strus - D. Garland,CLE,10,28,95.3,127.7,-32.4,"C. LeVert, J. Allen, M. Strus, D. Garland",D. Wade,G. Niang,-19.900000000000006,29.10000000000001,-48.9,5
C. LeVert - J. Allen - M. Strus - D. Garland - D. Wade,CLE,10,33,115.2,98.6,16.5,C. LeVert - J. Allen - D. Garland - D. Wade - S. Merrill,CLE,9,28,119.7,110.3,9.3,"D. Garland, C. LeVert, J. Allen, D. Wade",M. Strus,S. Merrill,4.5,11.700000000000003,-7.199999999999999,5
C. LeVert - J. Allen - M. Strus - D. Garland - D. Wade,CLE,10,33,115.2,98.6,16.5,C. LeVert - D. Mitchell - J. Allen - D. Garland - D. Wade,CLE,8,26,119.0,113.8,5.2,"D. Garland, C. LeVert, J. Allen, D. Wade",M. Strus,D. Mitchell,3.799999999999997,15.200000000000003,-11.3,7
J. Allen - D. Garland - T. Jerome - D. Wade - I. Okoro,CLE,12,33,112.2,115.1,-2.9,C. LeVert - J. Allen - D. Garland - T. Jerome - D. Wade,CLE,17,29,133.8,97.1,36.8,"D. Garland, J. Allen, D. Wade, T. Jerome",I. Okoro,C. LeVert,21.60000000000001,-18.0,39.699999999999996,4
J. Valančiūnas - J. Poole - C. Kispert - B. Coulibaly - B. Carrington,WAS,15,33,85.7,126.8,-41.0,J. Poole - C. Kispert - B. Coulibaly - A. Sarr - B. Carrington,WAS,12,27,113.0,105.4,7.6,"B. Coulibaly, B. Carrington, C. Kispert, J. Poole",J. Valančiūnas,A. Sarr,27.299999999999997,-21.39999999999999,48.6,6
J. Valančiūnas - K. Kuzma - J. Poole - B. Coulibaly - K. George,WAS,4,33,76.8,133.3,-56.5,K. Kuzma - J. Poole - B. Coulibaly - A. Sarr - K. George,WAS,4,29,87.7,124.6,-36.9,"B. Coulibaly, K. Kuzma, J. Poole, K. George",J. Valančiūnas,A. Sarr,10.900000000000006,-8.700000000000017,19.6,4
K. Kuzma - C. Kispert - B. Coulibaly - A. Sarr - B. Carrington,WAS,10,33,93.2,122.9,-29.7,J. Poole - C. Kispert - B. Coulibaly - A. Sarr - B. Carrington,WAS,12,27,113.0,105.4,7.6,"B. Coulibaly, B. Carrington, C. Kispert, A. Sarr",K. Kuzma,J. Poole,19.799999999999997,-17.5,37.3,6
L. James - A. Davis - D. Russell - R. Hachimura - D. Knecht,LAL,3,33,85.1,121.5,-36.5,L. James - A. Davis - D. Russell - A. Reaves - D. Knecht,LAL,9,29,122.7,124.1,-1.4,"A. Davis, L. James, D. Knecht, D. Russell",R. Hachimura,A. Reaves,37.60000000000001,2.5999999999999943,35.1,4
L. James - A. Davis - D. Russell - R. Hachimura - D. Knecht,LAL,3,33,85.1,121.5,-36.5,L. James - A. Davis - R. Hachimura - G. Vincent - D. Knecht,LAL,4,28,133.3,110.0,23.3,"A. Davis, L. James, D. Knecht, R. Hachimura",D. Russell,G. Vincent,48.20000000000002,-11.5,59.8,5
L. James - A. Davis - D. Russell - R. Hachimura - D. Knecht,LAL,3,33,85.1,121.5,-36.5,L. James - D. Russell - R. Hachimura - J. Hayes - D. Knecht,LAL,5,26,143.4,86.5,56.9,"L. James, D. Russell, D. Knecht, R. Hachimura",A. Davis,J. Hayes,58.30000000000001,-35.0,93.4,7
S. Adams - F. VanVleet - D. Brooks - J. Green - A. Thompson,HOU,11,33,105.9,115.9,-10.1,F. VanVleet - D. Brooks - J. Green - T. Eason - A. Thompson,HOU,13,27,98.4,76.8,21.5,"A. Thompson, J. Green, D. Brooks, F. VanVleet",S. Adams,T. Eason,-7.5,-39.10000000000001,31.6,6
A. Horford - J. Holiday - K. Porziņģis - J. Brown - J. Tatum,BOS,4,32,127.5,111.9,15.6,J. Holiday - K. Porziņģis - J. Brown - J. Tatum - P. Pritchard,BOS,10,32,100.0,86.8,13.2,"J. Holiday, J. Tatum, J. Brown, K. Porziņģis",A. Horford,P. Pritchard,-27.5,-25.10000000000001,-2.4000000000000004,0
C. Capela - B. Bogdanović - T. Young - D. Hunter - D. Daniels,ATL,14,32,116.7,97.2,19.4,C. Capela - T. Young - D. Hunter - G. Mathews - D. Daniels,ATL,7,26,108.5,93.3,15.1,"T. Young, C. Capela, D. Daniels, D. Hunter",B. Bogdanović,G. Mathews,-8.200000000000003,-3.9000000000000057,-4.299999999999999,6
D. Jordan - A. Gordon - J. Murray - J. Strawther - P. Watson,DEN,6,32,106.1,130.2,-24.1,D. Jordan - J. Murray - J. Strawther - C. Braun - P. Watson,DEN,9,26,111.5,121.8,-10.3,"J. Murray, P. Watson, J. Strawther, D. Jordan",A. Gordon,C. Braun,5.400000000000006,-8.399999999999991,13.8,6
J. Holiday - K. Porziņģis - J. Brown - J. Tatum - P. Pritchard,BOS,10,32,100.0,86.8,13.2,J. Holiday - K. Porziņģis - J. Brown - D. White - P. Pritchard,BOS,8,31,123.2,94.4,28.8,"J. Holiday, J. Brown, P. Pritchard, K. Porziņģis",J. Tatum,D. White,23.200000000000003,7.6000000000000085,15.600000000000001,1
K. Irving - K. Thompson - P. Washington - Q. Grimes - D. Lively II,DAL,4,32,135.3,97.0,38.3,K. Irving - K. Thompson - P. Washington - D. Gafford - Q. Grimes,DAL,9,27,108.2,136.7,-28.5,"K. Irving, Q. Grimes, P. Washington, K. Thompson",D. Lively II,D. Gafford,-27.10000000000001,39.69999999999999,-66.8,5
K. Irving - K. Thompson - P. Washington - Q. Grimes - D. Lively II,DAL,4,32,135.3,97.0,38.3,K. Thompson - S. Dinwiddie - P. Washington - Q. Grimes - D. Lively II,DAL,7,27,101.7,126.3,-24.6,"Q. Grimes, P. Washington, D. Lively II, K. Thompson",K. Irving,S. Dinwiddie,-33.60000000000001,29.299999999999997,-62.9,5
P. George - J. Embiid - K. Oubre Jr. - T. Maxey - K. Martin,PHI,2,32,125.8,96.7,29.1,P. George - K. Oubre Jr. - G. Yabusele - T. Maxey - K. Martin,PHI,3,32,123.8,108.1,15.7,"P. George, K. Martin, K. Oubre Jr., T. Maxey",J. Embiid,G. Yabusele,-2.0,11.399999999999991,-13.400000000000002,0
P. George - K. Oubre Jr. - G. Yabusele - T. Maxey - K. Martin,PHI,3,32,123.8,108.1,15.7,K. Oubre Jr. - G. Yabusele - T. Maxey - K. Martin - J. McCain,PHI,6,30,112.1,114.3,-2.2,"G. Yabusele, K. Martin, K. Oubre Jr., T. Maxey",P. George,J. McCain,-11.700000000000003,6.200000000000003,-17.9,2
P. George - K. Oubre Jr. - G. Yabusele - T. Maxey - K. Martin,PHI,3,32,123.8,108.1,15.7,P. George - K. Oubre Jr. - G. Yabusele - T. Maxey - J. Edwards,PHI,4,26,137.0,122.6,14.4,"P. George, G. Yabusele, K. Oubre Jr., T. Maxey",K. Martin,J. Edwards,13.200000000000003,14.5,-1.299999999999999,6
T. McConnell - P. Siakam - O. Toppin - B. Mathurin - J. Walker,IND,9,32,104.8,104.4,0.4,T. McConnell - P. Siakam - O. Toppin - T. Haliburton - J. Walker,IND,9,26,121.9,104.8,17.0,"T. McConnell, J. Walker, O. Toppin, P. Siakam",B. Mathurin,T. Haliburton,17.10000000000001,0.3999999999999915,16.6,6
G. Williams - L. Ball - J. Green - M. Diabate - B. Miller,CHA,6,31,126.6,119.7,6.9,C. Martin - G. Williams - L. Ball - M. Diabate - B. Miller,CHA,6,30,122.6,83.9,38.7,"M. Diabate, G. Williams, B. Miller, L. Ball",J. Green,C. Martin,-4.0,-35.8,31.800000000000004,1
J. Brown - J. Tatum - D. White - L. Kornet - P. Pritchard,BOS,12,31,108.1,125.0,-16.9,A. Horford - J. Brown - J. Tatum - D. White - P. Pritchard,BOS,7,29,133.8,104.6,29.2,"J. Brown, J. Tatum, P. Pritchard, D. White",L. Kornet,A. Horford,25.700000000000017,-20.400000000000006,46.099999999999994,2
J. Grant - A. Simons - D. Avdija - T. Camara - D. Clingan,POR,3,31,125.8,77.6,48.1,J. Grant - A. Simons - D. Avdija - S. Sharpe - T. Camara,POR,7,26,123.5,111.3,12.2,"D. Avdija, A. Simons, T. Camara, J. Grant",D. Clingan,S. Sharpe,-2.299999999999997,33.7,-35.900000000000006,5
M. Conley - R. Gobert - D. DiVincenzo - N. Reid - J. McDaniels,MIN,16,31,88.7,132.3,-43.6,M. Conley - R. Gobert - D. DiVincenzo - A. Edwards - J. McDaniels,MIN,10,30,123.2,93.0,30.2,"M. Conley, J. McDaniels, R. Gobert, D. DiVincenzo",N. Reid,A. Edwards,34.5,-39.30000000000001,73.8,1
A. Davis - R. Hachimura - G. Vincent - M. Christie - D. Knecht,LAL,9,30,77.8,111.9,-34.1,L. James - A. Davis - R. Hachimura - G. Vincent - D. Knecht,LAL,4,28,133.3,110.0,23.3,"A. Davis, D. Knecht, R. Hachimura, G. Vincent",M. Christie,L. James,55.500000000000014,-1.9000000000000057,57.400000000000006,2
M. Conley - J. Randle - D. DiVincenzo - N. Alexander-Walker - N. Reid,MIN,10,30,93.0,121.3,-28.3,J. Randle - D. DiVincenzo - N. Alexander-Walker - N. Reid - J. McDaniels,MIN,13,27,96.4,94.3,2.0,"J. Randle, N. Alexander-Walker, D. DiVincenzo, N. Reid",M. Conley,J. McDaniels,3.4000000000000057,-27.0,30.3,3
N. Batum - J. Harden - N. Powell - K. Dunn - I. Zubac,LAC,8,30,111.6,84.6,27.0,N. Batum - J. Harden - N. Powell - I. Zubac - A. Coffey,LAC,11,29,96.5,131.7,-35.2,"N. Powell, J. Harden, N. Batum, I. Zubac",K. Dunn,A. Coffey,-15.099999999999994,47.099999999999994,-62.2,1
N. Batum - N. Powell - I. Zubac - A. Coffey - K. Porter Jr.,LAC,8,30,118.0,104.8,13.3,N. Batum - J. Harden - N. Powell - I. Zubac - A. Coffey,LAC,11,29,96.5,131.7,-35.2,"N. Powell, N. Batum, I. Zubac, A. Coffey",K. Porter Jr.,J. Harden,-21.5,26.89999999999999,-48.5,1
T. Harris - M. Beasley - I. Stewart - C. Cunningham - S. Fontecchio,DET,19,30,107.1,104.1,3.0,T. Harris - M. Beasley - C. Cunningham - J. Duren - S. Fontecchio,DET,9,26,126.6,85.0,41.6,"S. Fontecchio, C. Cunningham, T. Harris, M. Beasley",I. Stewart,J. Duren,19.5,-19.099999999999994,38.6,4
A. Horford - J. Brown - J. Tatum - D. White - P. Pritchard,BOS,7,29,133.8,104.6,29.2,A. Horford - J. Brown - J. Tatum - D. White - S. Hauser,BOS,2,29,127.1,120.7,6.4,"J. Brown, J. Tatum, D. White, A. Horford",P. Pritchard,S. Hauser,-6.700000000000017,16.10000000000001,-22.799999999999997,0
A. Horford - J. Brown - J. Tatum - D. White - P. Pritchard,BOS,7,29,133.8,104.6,29.2,A. Horford - J. Brown - J. Tatum - D. White - N. Queta,BOS,4,26,115.7,126.9,-11.2,"J. Brown, J. Tatum, D. White, A. Horford",P. Pritchard,N. Queta,-18.10000000000001,22.30000000000001,-40.4,3
A. Horford - J. Brown - J. Tatum - D. White - S. Hauser,BOS,2,29,127.1,120.7,6.4,A. Horford - J. Brown - J. Tatum - D. White - N. Queta,BOS,4,26,115.7,126.9,-11.2,"J. Brown, J. Tatum, D. White, A. Horford",S. Hauser,N. Queta,-11.399999999999991,6.200000000000003,-17.6,3
C. LeVert - J. Allen - D. Garland - T. Jerome - D. Wade,CLE,17,29,133.8,97.1,36.8,C. LeVert - J. Allen - D. Garland - D. Wade - S. Merrill,CLE,9,28,119.7,110.3,9.3,"D. Garland, C. LeVert, J. Allen, D. Wade",T. Jerome,S. Merrill,-14.100000000000009,13.200000000000003,-27.499999999999996,1
C. LeVert - J. Allen - D. Garland - T. Jerome - D. Wade,CLE,17,29,133.8,97.1,36.8,C. LeVert - D. Mitchell - J. Allen - D. Garland - D. Wade,CLE,8,26,119.0,113.8,5.2,"D. Garland, C. LeVert, J. Allen, D. Wade",T. Jerome,D. Mitchell,-14.800000000000011,16.700000000000003,-31.599999999999998,3
J. Hart - M. Bridges - J. Brunson - P. Achiuwa - M. McBride,NYK,11,29,88.7,104.8,-16.1,O. Anunoby - J. Hart - J. Brunson - P. Achiuwa - M. McBride,NYK,8,29,126.7,128.6,-1.9,"J. Hart, J. Brunson, M. McBride, P. Achiuwa",M. Bridges,O. Anunoby,38.0,23.799999999999997,14.200000000000001,0
K. Durant - T. Jones - D. Booker - N. Richards - R. Dunn,PHX,4,29,120.7,115.5,5.2,K. Durant - J. Nurkić - T. Jones - D. Booker - R. Dunn,PHX,3,26,134.5,120.0,14.5,"K. Durant, D. Booker, T. Jones, R. Dunn",N. Richards,J. Nurkić,13.799999999999997,4.5,9.3,3
A. Simons - D. Ayton - S. Henderson - S. Sharpe - T. Camara,POR,5,28,101.6,158.3,-56.7,D. Ayton - S. Henderson - S. Sharpe - K. Murray - T. Camara,POR,7,26,120.0,113.8,6.2,"S. Sharpe, T. Camara, S. Henderson, D. Ayton",A. Simons,K. Murray,18.400000000000006,-44.500000000000014,62.900000000000006,2
C. LeVert - J. Allen - D. Garland - D. Wade - S. Merrill,CLE,9,28,119.7,110.3,9.3,C. LeVert - D. Mitchell - J. Allen - D. Garland - D. Wade,CLE,8,26,119.0,113.8,5.2,"D. Garland, C. LeVert, J. Allen, D. Wade",S. Merrill,D. Mitchell,-0.7000000000000028,3.5,-4.1000000000000005,2
D. Brooks - J. Green - A. Sengun - T. Eason - A. Thompson,HOU,9,28,140.0,103.1,36.9,F. VanVleet - D. Brooks - J. Green - T. Eason - A. Thompson,HOU,13,27,98.4,76.8,21.5,"A. Thompson, T. Eason, J. Green, D. Brooks",A. Sengun,F. VanVleet,-41.599999999999994,-26.299999999999997,-15.399999999999999,1
